bus name,si,vi,Va,Vb,Vc,Load_served_flag
n1138597,0.0,1.0,1.047980577964951,1.0380725165714655,1.0405094917440485,1
m1069417,0.0,1.0,1.0479829850205364,1.0380597226188213,1.0404936194869048,1
m1069418,0.0,1.0,1.0479911205320929,1.0380313172872146,1.0404462778761452,1
m1069419,0.0,1.0,1.047995615254375,1.038015623429806,1.040420121415128,1
m4277837,0.0,1.0,1.0480020079481545,1.0379933020545082,1.0403829186259042,1
m1069420,0.0,1.0,1.0480178101325701,1.0379381229071023,1.0402909498755122,1
l2935549,1.0,1.0,1.048031302058083,1.0379048051238065,1.040240038970712,1
m1069424,0.0,1.0,1.0480452524272967,1.0378810614465181,1.0401895342200753,1
m1069428,0.0,1.0,1.0480646590175318,1.0378569419434895,1.0401472544000243,1
q14411,0.0,1.0,1.048077268405967,1.0378479321070275,1.0401195860274408,1
p827563,0.0,1.0,1.0480110983808804,1.0381393816655784,1.0406647364793495,1
n1138595,0.0,1.0,1.0480084657952313,1.0381270994330123,1.0406709255126696,1
m3036167,0.0,1.0,1.0479622507246036,1.0379114660568347,1.0407795655362786,1
l3085391,1.0,1.0,1.0479605951460051,1.037903738178277,1.040783457964199,1
l2973156,1.0,1.0,1.0479610982502623,1.0379060884207363,1.040782274470512,1
m1069285,0.0,1.0,1.0484044037964784,0.0,1.0404988866721008,1
m4113348,0.0,1.0,1.0484042188004745,0.0,1.0404981799226438,1
m1069284,0.0,1.0,1.0484418081539961,0.0,1.0406454575050348,1
p850401,0.0,1.0,1.048592446907272,0.0,0.0,1
221-311583,0.0,1.0,1.048660893438724,0.0,0.0,1
n1139250,0.0,1.0,1.048726544299224,0.0,0.0,1
l2821770,1.0,1.0,1.0508801957287284,0.0,0.0,1
m1069247,0.0,1.0,1.0521131851939232,0.0,0.0,1
m1069248,0.0,1.0,1.0541253753580608,0.0,0.0,1
l2915534,1.0,1.0,1.0582250701803164,0.0,0.0,1
193-48013,0.0,1.0,1.0609948495552166,0.0,0.9984038185486349,1
p850400,0.0,1.0,0.0,0.0,1.0399133540145056,1
221-311595,0.0,1.0,0.0,0.0,1.0394191636125412,1
n1139251,0.0,1.0,0.0,0.0,1.0391466871000552,1
m1069249,0.0,1.0,0.0,0.0,1.0267580988411142,1
l2803194,1.0,1.0,0.0,0.0,1.0225068495179048,1
l3047073,1.0,1.0,0.0,0.0,1.0161622521311728,1
m1069250,0.0,1.0,0.0,0.0,1.0007452671420232,1
l2690868,1.0,1.0,0.0,0.0,0.999241671868369,1
228-979371-2_int,0.0,1.0,0.0,0.0,0.998403818548635,1
d6049822-1_int,0.0,1.0,1.047969100925937,0.0,0.0,1
m1069312,0.0,1.0,0.0,0.0,1.0404891887734442,1
m1069335,0.0,1.0,0.0,0.0,1.0405451595470976,1
p827564,0.0,1.0,0.0,0.0,1.040544159490567,1
m1069348,0.0,1.0,0.0,0.0,1.0405389541693648,1
m1069356,0.0,1.0,0.0,0.0,1.040530750041282,1
m1069363,0.0,1.0,0.0,0.0,1.040525090523763,1
m1069364,0.0,1.0,0.0,0.0,1.0405172479656244,1
m1069365,0.0,1.0,0.0,0.0,1.0405133359363827,1
l3235243,1.0,1.0,0.0,0.0,1.040506406702699,1
n1138606,0.0,1.0,0.0,0.0,1.0405478906404089,1
l3029518,1.0,1.0,0.0,1.0378517380509853,0.0,1
l2897807,1.0,1.0,0.0,1.0378472347031351,0.0,1
p827576,0.0,1.0,0.0,1.0378564786080677,0.0,1
n1139256,0.0,1.0,0.0,1.037856010049567,0.0,1
l2973178,1.0,1.0,0.0,1.037852909038468,0.0,1
p901910,0.0,1.0,0.0,1.0380592416946963,0.0,1
n1139257,0.0,1.0,0.0,1.037854981450439,0.0,1
n1139252,0.0,1.0,0.0,1.0380584872242309,0.0,1
l3122812,1.0,1.0,0.0,1.0380577916756497,0.0,1
p827499,0.0,1.0,1.0480170119297034,0.0,0.0,1
n1139254,0.0,1.0,1.0480163495909247,0.0,0.0,1
l3122811,1.0,1.0,1.048013481479627,0.0,0.0,1
l2822861,1.0,1.0,1.048028738487627,0.0,0.0,1
l2841616,1.0,1.0,1.0480136099728938,0.0,0.0,1
l2991905,1.0,1.0,1.047970755151739,0.0,0.0,1
n1139255,0.0,1.0,1.048043688181066,0.0,0.0,1
p827500,0.0,1.0,1.048043138387754,0.0,0.0,1
221-306686,0.0,1.0,0.0,0.0,1.0404880711164661,1
l2970258,1.0,1.0,0.0,0.0,1.040484899083117,1
l2763811,1.0,1.0,0.0,0.0,1.040189836557686,1
l2763812,1.0,1.0,0.0,0.0,1.0401154828385843,1
l2951995,1.0,1.0,0.0,0.0,1.040013015657163,1
l3101194,1.0,1.0,0.0,0.0,1.0399571886798062,1
l2862616,1.0,1.0,0.0,0.0,1.0399160040774014,1
l3232301,1.0,1.0,0.0,0.0,1.040380385875778,1
m1069328,0.0,1.0,0.0,0.0,1.04036678312062,1
p873800,0.0,1.0,0.0,0.0,1.0404885126213452,1
p873801,0.0,1.0,0.0,0.0,1.040481397358905,1
n1138608,0.0,1.0,0.0,0.0,1.040473325036065,1
area_24area_26,0.0,1.0,1.0485145386067793,1.0396336571310365,1.0408129138335387,1
area_26area_27,1.0,1.0,1.048077268405967,1.0378479321070275,1.0401195860274408,1
area_26area_64,1.0,1.0,1.0479610982502623,1.037906086000158,1.040782274470512,1
area_26area_71,1.0,1.0,1.047969100925937,0.0,0.0,1
d5956499-2_int,0.0,1.0,1.048077268405967,1.0378479321070275,1.0401195860274408,1
l2766749,1.0,1.0,1.0480885935612643,1.0378398397397015,1.0400947346948675,1
m1069438,0.0,1.0,1.0481082696930384,1.0378299141711245,1.0400514349853374,1
l2925506,1.0,1.0,1.0481133795093165,1.037827337451237,1.040040187793316,1
n1139260,0.0,1.0,1.0481275194226778,1.0378202072531828,1.0400090631305845,1
m1069457,0.0,1.0,1.048128465439589,1.0378197302091563,1.0400069807175931,1
e182745,0.0,1.0,1.0481299792713124,1.0378189668341562,1.040003648393704,1
l3066810,1.0,1.0,0.0,0.0,1.040027438139306,1
l2897769,1.0,1.0,0.0,0.0,1.039980764635376,1
l3778577,1.0,1.0,0.0,0.0,1.039971428507904,1
l3141395,1.0,1.0,0.0,0.0,1.0399660125383454,1
m1069437,0.0,1.0,0.0,0.0,1.040045024616842,1
n1139259,0.0,1.0,0.0,0.0,1.04004118401925,1
n1139258,0.0,1.0,0.0,0.0,1.0400412108166912,1
p827575,0.0,1.0,0.0,0.0,1.040047177628605,1
l2710543,1.0,1.0,0.0,0.0,1.0400381658291948,1
area_26area_27,0.0,1.0,1.048077268405967,1.0378479321070275,1.0401195860274408,1
area_27area_54,1.0,1.0,1.0481299792713124,1.0378189668341562,1.040003648393704,1
p827501,0.0,1.0,1.0481741441453412,1.037796696176248,1.0399064248451844,1
d5534967-1_int,0.0,1.0,1.0481789460089312,1.0377942744654225,1.0398958534626916,1
n1140516,0.0,1.0,1.0481739492450437,1.0377967944694322,1.0399068539181362,1
m1089176,0.0,1.0,1.0481682465510829,1.0377996704710333,1.0399194082836425,1
m1089179,0.0,1.0,1.0481651085308963,1.0378012530377458,1.0399263164778865,1
m1069451,0.0,1.0,1.0481599566263413,1.0378038512313537,1.0399376579933155,1
l2804282,1.0,1.0,1.0481506687087374,1.0378085352384048,1.0399581041650527,1
l3104154,1.0,1.0,1.0481457558664222,1.037811012817744,1.0399689189280383,1
l3104155,1.0,1.0,1.0481417903097632,1.0378130124415181,1.0399776487469024,1
m1069456,0.0,1.0,1.0481339341424825,1.0378169740695562,1.0399949426557207,1
n1147867,0.0,1.0,1.0481307978017964,1.0378185556290316,1.0400018465960463,1
d5837361-8_int,0.0,1.0,1.0481299792713124,1.0378189683874295,1.040003648393704,1
l2897806,1.0,1.0,0.0,0.0,1.0399904010418077,1
area_27area_54,0.0,1.0,1.0481299792713124,1.0378189683874295,1.040003648393704,1
area_54area_53,1.0,1.0,1.0481789460089312,1.0377942744654225,1.0398958534626916,1
l2935551,1.0,1.0,1.0481812028896142,1.037793138036081,1.0398908859706084,1
d5746546-1_int,0.0,1.0,1.0481812028896142,1.037793138036081,1.0398908859706084,1
m1089173,0.0,1.0,1.0481802846697474,1.037793601122212,1.0398929074729686,1
m1089174,0.0,1.0,1.0481789463900517,1.03779427605616,1.039895853745738,1
l2879062,1.0,1.0,0.0,0.0,1.03988640647044,1
l2673307,1.0,1.0,0.0,0.0,1.0398870113711083,1
area_54area_53,0.0,1.0,1.0481789463900517,1.03779427605616,1.039895853745738,1
d6017295-1_int,0.0,1.0,1.0479610982502623,1.0379060835795801,1.040782274470512,1
m1069393,0.0,1.0,1.047918918963074,1.03770924539397,1.0408814142016667,1
m1069408,0.0,1.0,0.0,1.0374882577262305,0.0,1
l3029501,1.0,1.0,1.0479131831762423,1.0376824681264365,1.0408948974830974,1
m3036165,0.0,1.0,1.0479130988706422,1.0376820746740563,1.0408950956159786,1
l3235252,1.0,1.0,0.0,1.0376767694249212,0.0,1
l3197636,1.0,1.0,1.0479064072203261,1.0376508445144097,1.0409108219915282,1
m1047424,0.0,1.0,1.0479043669796038,1.03764132249425,1.040915616794057,1
l3104127,1.0,1.0,0.0,1.0376359180299304,0.0,1
l2691949,1.0,1.0,1.047903633565028,1.0376378995537034,1.0409173403957666,1
l2692000,0.0,1.0,1.047903633565028,0.0,0.0,1
l2897774,1.0,1.0,0.0,1.037485686663196,0.0,1
l2822867,1.0,1.0,0.0,1.0372402546787913,0.0,1
m1047442,0.0,1.0,0.0,1.0359361468404846,0.0,1
l3235250,1.0,1.0,0.0,1.03593325374696,0.0,1
m1047447,0.0,1.0,0.0,1.0353784605158804,0.0,1
l2954349,1.0,1.0,0.0,1.0353724559592212,0.0,1
l2879072,1.0,1.0,0.0,1.0366647763826695,0.0,1
m1047441,0.0,1.0,0.0,1.0360424974290243,0.0,1
m1047444,0.0,1.0,0.0,1.035765547560593,0.0,1
m1069412,0.0,1.0,0.0,1.0372288368098979,0.0,1
l2991910,1.0,1.0,0.0,1.0367935457285185,0.0,1
l3066813,1.0,1.0,0.0,1.0370446070145045,0.0,1
l3197635,1.0,1.0,0.0,1.0360382928102174,0.0,1
l2804258,1.0,1.0,0.0,1.0360358013382363,0.0,1
l2766722,1.0,1.0,0.0,1.035138680846328,0.0,1
l2879061,1.0,1.0,0.0,1.037225045138715,0.0,1
l2673320,1.0,1.0,0.0,1.034105306183553,0.0,1
l3048209,1.0,1.0,0.0,1.0340999537061701,0.0,1
l2710546,1.0,1.0,0.0,1.0345970760316396,0.0,1
m4362181,0.0,1.0,0.0,1.034574079692435,0.0,1
l2879071,1.0,1.0,0.0,1.03505251280539,0.0,1
l2785547,1.0,1.0,0.0,1.0346792433002772,0.0,1
m1047457,0.0,1.0,0.0,1.0346359686807602,0.0,1
l3029504,1.0,1.0,0.0,1.034928284411104,0.0,1
l2879077,1.0,1.0,0.0,1.034242641281969,0.0,1
m1026693,0.0,1.0,0.0,1.03418314715403,0.0,1
l2991915,1.0,1.0,0.0,1.034115021402865,0.0,1
l3046854,1.0,1.0,0.0,1.0348412694567077,0.0,1
m1047453,0.0,1.0,0.0,1.034770248110714,0.0,1
l3139086,1.0,1.0,0.0,1.0346272271463357,0.0,1
l3029520,1.0,1.0,0.0,1.0346239366637717,0.0,1
l3160104,1.0,1.0,0.0,1.0343702331921374,0.0,1
m1047471,0.0,1.0,0.0,1.0342947710537007,0.0,1
l3214112,1.0,1.0,0.0,1.034448618627185,0.0,1
l3254214,1.0,1.0,0.0,1.034515958067578,0.0,1
l2991916,1.0,1.0,0.0,1.0341748521351155,0.0,1
m1026699,0.0,1.0,0.0,1.0341477217968442,0.0,1
m1026704,0.0,1.0,0.0,1.0341284565551516,0.0,1
m1026722,0.0,1.0,0.0,1.034143189843218,0.0,1
l2841634,1.0,1.0,0.0,1.0341084183351976,0.0,1
m1026736,0.0,1.0,0.0,1.0341397090088968,0.0,1
m1026745,0.0,1.0,0.0,1.0341344838590576,0.0,1
l3029183,1.0,1.0,0.0,1.0341300334915837,0.0,1
l2691948,1.0,1.0,0.0,1.0347668430130312,0.0,1
l2913406,1.0,1.0,0.0,1.0347600838251931,0.0,1
l3216349,1.0,1.0,0.0,1.0342938715182144,0.0,1
l2973180,1.0,1.0,0.0,1.034288564318731,0.0,1
area_26area_64,0.0,1.0,1.0479610982502623,1.037906086000158,1.040782274470512,1
e182722,0.0,1.0,1.0479691003338905,-0.0,-0.0,1
n1138596,0.0,1.0,1.047957029546502,0.0,0.0,1
l3254207,1.0,1.0,1.0479348954572654,0.0,0.0,1
m1069390,0.0,1.0,1.0478752428467526,0.0,0.0,1
l2841618,1.0,1.0,1.0478707664560334,0.0,0.0,1
l2897801,1.0,1.0,1.0478430105879633,0.0,0.0,1
m1069384,0.0,1.0,1.0478112423512713,0.0,0.0,1
l3066805,1.0,1.0,1.04780718192692,0.0,0.0,1
l2785514,1.0,1.0,1.0477744177450805,0.0,0.0,1
l3235244,1.0,1.0,1.047749975815946,0.0,0.0,1
m1069398,0.0,1.0,1.0477329860999707,0.0,0.0,1
l3010559,1.0,1.0,1.0477265379752092,0.0,0.0,1
l3160101,1.0,1.0,1.0477233681845175,0.0,0.0,1
l2785513,1.0,1.0,1.0477260475837522,0.0,0.0,1
area_26area_71,0.0,1.0,1.047969100925937,0.0,0.0,1
e206210,0.0,1.0,-0.0,-0.0,1.0410237213604618,1
m1069225,0.0,1.0,0.0,0.0,1.0410220550403302,1
l3122819,1.0,1.0,0.0,0.0,1.041013871698842,1
n1139544,0.0,1.0,0.0,0.0,1.0410197722690724,1
l2897776,1.0,1.0,0.0,0.0,1.0410148025507422,1
l3254215,1.0,1.0,0.0,0.0,1.041007425532808,1
area_24area_66,0.0,1.0,0.0,0.0,1.0410237213604618,1
d5955074-2_int,0.0,1.0,0.0,1.042401531714644,0.0,1
l2970842,0.0,1.0,0.0,1.0423260217872692,0.0,1
m1089113,0.0,1.0,0.0,1.0422625892504636,0.0,1
l2691946,1.0,1.0,0.0,1.0422589014612693,0.0,1
m1089103,0.0,1.0,0.0,1.04190354341619,0.0,1
l2673305,1.0,1.0,0.0,1.0418986636825565,0.0,1
l3048196,1.0,1.0,0.0,1.0418543513551533,0.0,1
m1089097,0.0,1.0,0.0,1.041661705004361,0.0,1
m1108270,0.0,1.0,0.0,1.0416187686833358,0.0,1
m1108268,0.0,1.0,0.0,1.0416354634570522,0.0,1
m1108267,0.0,1.0,0.0,1.0415573690704327,0.0,1
m1108266,0.0,1.0,0.0,1.0415222957897368,0.0,1
m1108265,0.0,1.0,0.0,1.0414969829026242,0.0,1
m1108264,0.0,1.0,0.0,1.0413190169361712,0.0,1
m1108263,0.0,1.0,0.0,1.04130063317366,0.0,1
n1142112,0.0,1.0,0.0,1.0412795209976775,0.0,1
p827496,0.0,1.0,0.0,1.0412773022530943,0.0,1
m1108262,0.0,1.0,0.0,1.0412764848009872,0.0,1
m1108261,0.0,1.0,0.0,1.0412756673094348,0.0,1
m1108260,0.0,1.0,0.0,1.0412669318659082,0.0,1
m1108259,0.0,1.0,0.0,1.0412605555440047,0.0,1
m1108258,0.0,1.0,0.0,1.0412520652446038,0.0,1
m1108257,0.0,1.0,0.0,1.0412470987945628,0.0,1
l3142078,1.0,1.0,0.0,1.0411968580705042,0.0,1
l2879752,1.0,1.0,0.0,1.0411875758226672,0.0,1
l2785516,1.0,1.0,0.0,1.0415550340221524,0.0,1
m1108274,0.0,1.0,0.0,1.041487443866545,0.0,1
l2786273,1.0,1.0,0.0,1.0414561091873398,0.0,1
m1108278,0.0,1.0,0.0,1.0414325861269953,0.0,1
m1108276,0.0,1.0,0.0,1.0414698712443282,0.0,1
l2805036,1.0,1.0,0.0,1.041429546666783,0.0,1
l3195318,1.0,1.0,0.0,1.0412498424879868,0.0,1
m1108269,0.0,1.0,0.0,1.041482483687771,0.0,1
l2729405,1.0,1.0,0.0,1.041476613894519,0.0,1
l3179699,1.0,1.0,0.0,1.0414186116131248,0.0,1
area_19area_75,0.0,1.0,0.0,1.0424015322928257,0.0,1
d5712477-3_int,0.0,1.0,0.0,0.0,1.0431320314408004,1
m1069174,0.0,1.0,0.0,0.0,1.043002430872468,1
l2841630,1.0,1.0,0.0,0.0,1.0429806843158607,1
l2841629,1.0,1.0,0.0,0.0,1.04299196516424,1
l3216347,1.0,1.0,0.0,0.0,1.0429406291960668,1
l2785523,1.0,1.0,0.0,0.0,1.0428746951477639,1
l3141388,1.0,1.0,0.0,0.0,1.0428053957859114,1
l3626914,1.0,1.0,0.0,0.0,1.0427800079644665,1
m1089102,0.0,1.0,0.0,0.0,1.0427551444193859,1
m1089096,0.0,1.0,0.0,0.0,1.0426577005591284,1
m1089093,0.0,1.0,0.0,0.0,1.042607432930612,1
m1089094,0.0,1.0,0.0,0.0,1.042573505407478,1
m1069147,0.0,1.0,0.0,0.0,1.0425392557494397,1
l3066801,1.0,1.0,0.0,0.0,1.0425375114772404,1
l2879055,1.0,1.0,0.0,0.0,1.042507791533932,1
l2973144,1.0,1.0,0.0,0.0,1.0424642346927455,1
l2724120,1.0,1.0,0.0,0.0,1.0424039254364192,1
m1069149,0.0,1.0,0.0,0.0,1.0424027022732165,1
m1069148,0.0,1.0,0.0,0.0,1.042387872458479,1
l2673309,1.0,1.0,0.0,0.0,1.0423750285610534,1
l2785518,1.0,1.0,0.0,0.0,1.042384575996588,1
l2766717,1.0,1.0,0.0,0.0,1.042380916409417,1
l2954352,1.0,1.0,0.0,0.0,1.0429782874382383,1
area_19area_76,0.0,1.0,0.0,0.0,1.0431320322642494,1
d5653469-1_int,0.0,1.0,0.0,1.0450098186151935,0.0,1
l3178981,1.0,1.0,0.0,1.044860911378269,0.0,1
m1047368,0.0,1.0,0.0,1.0443454135214911,0.0,1
l2748130,1.0,1.0,0.0,1.0443272291582784,0.0,1
l2785528,1.0,1.0,0.0,1.04434250939264,0.0,1
l2841620,1.0,1.0,0.0,1.0440945698520314,0.0,1
l2785520,1.0,1.0,0.0,1.0436256269507378,0.0,1
m1047386,0.0,1.0,0.0,1.0433688817149505,0.0,1
m1047379,0.0,1.0,0.0,1.0433307355796422,0.0,1
l3254211,1.0,1.0,0.0,1.043362580363499,0.0,1
m1047388,0.0,1.0,0.0,1.043183684433173,0.0,1
l2729407,1.0,1.0,0.0,1.0431803001755797,0.0,1
l2691942,1.0,1.0,0.0,1.042900933704661,0.0,1
m1047374,0.0,1.0,0.0,1.0428074601894004,0.0,1
l2879065,1.0,1.0,0.0,1.0428019800000419,0.0,1
l3197629,1.0,1.0,0.0,1.042796757314443,0.0,1
l2689678,1.0,1.0,0.0,1.0427362544237946,0.0,1
m1026463,0.0,1.0,0.0,1.0424251888466465,0.0,1
m1026468,0.0,1.0,0.0,1.0423950767235874,0.0,1
p901909,0.0,1.0,0.0,1.0423946092339063,0.0,1
m1026472,0.0,1.0,0.0,1.0423936078929477,0.0,1
d5472341-1_int,0.0,1.0,0.0,1.0423933020251903,0.0,1
p827495,0.0,1.0,0.0,1.0424241828058416,0.0,1
m1026466,0.0,1.0,0.0,1.0424233706233732,0.0,1
d5865224-1_int,0.0,1.0,0.0,1.0424230683618492,0.0,1
m1026486,0.0,1.0,0.0,1.042315682393037,0.0,1
m1026488,0.0,1.0,0.0,1.0423151583057007,0.0,1
d6047588-1_int,0.0,1.0,0.0,1.0423148932961281,0.0,1
l3254212,1.0,1.0,0.0,1.0443148546953727,0.0,1
l2766732,1.0,1.0,0.0,1.0423306037148243,0.0,1
m1026485,0.0,1.0,0.0,1.0423216132096225,0.0,1
l2897784,1.0,1.0,0.0,1.0423056980309857,0.0,1
m1026496,0.0,1.0,0.0,1.042290956382466,0.0,1
l3119793,1.0,1.0,0.0,1.0433156101416192,0.0,1
m1047371,0.0,1.0,0.0,1.0433051720723576,0.0,1
m1026492,0.0,1.0,0.0,1.042310961885984,0.0,1
p827542,0.0,1.0,0.0,1.0423179802292717,0.0,1
m1026487,0.0,1.0,0.0,1.0423099450966822,0.0,1
l3048231,1.0,1.0,0.0,1.0423022991632347,0.0,1
l2691959,1.0,1.0,0.0,1.0422760728736182,0.0,1
221-306687,0.0,1.0,0.0,1.0433044384620174,0.0,1
l2916625,1.0,1.0,0.0,1.0432810611578283,0.0,1
l3139598,1.0,1.0,0.0,1.0432688185718004,0.0,1
p841985,0.0,1.0,0.0,1.0433047397002597,0.0,1
area_18area_77,0.0,1.0,0.0,1.0450098202472553,0.0,1
area_77area_78,1.0,1.0,0.0,1.0423933020251903,0.0,1
area_77area_80,1.0,1.0,0.0,1.0424230683618492,0.0,1
area_77area_81,1.0,1.0,0.0,1.0423148932961281,0.0,1
f739842,0.0,1.0,0.0,1.042393302745764,0.0,1
l0247162,1.0,1.0,0.0,1.0423918241980057,0.0,1
area_77area_78,0.0,1.0,0.0,1.0423933020251903,0.0,1
f739841,0.0,1.0,0.0,1.0424230690824021,0.0,1
l0247160,1.0,1.0,0.0,1.042421590576864,0.0,1
area_77area_80,0.0,1.0,0.0,1.0424230683618492,0.0,1
f739844,0.0,1.0,0.0,1.042314894016756,0.0,1
l0247171,1.0,1.0,0.0,1.042313415357773,0.0,1
area_77area_81,0.0,1.0,0.0,1.0423148932961281,0.0,1
f739845,0.0,1.0,1.0478041921726302,1.0480156380445482,1.0483951489557342,1
293471,1.0,1.0,1.04780146374292,1.0480124927463592,1.0483920507194426,1
area_9area_62,0.0,1.0,1.0478041921726302,1.0480156380445482,1.0483951489557342,1
e182731,0.0,1.0,0.0,1.0477624981950668,0.0,1
m1026327,0.0,1.0,0.0,1.047635026839983,0.0,1
l3122823,1.0,1.0,0.0,1.0476307751067924,0.0,1
l3197643,1.0,1.0,0.0,1.0475596107964251,0.0,1
l2841636,1.0,1.0,0.0,1.0473687468527668,0.0,1
m1026324,0.0,1.0,0.0,1.047244191259114,0.0,1
m1026323,0.0,1.0,0.0,1.0471065907229293,0.0,1
m1026320,0.0,1.0,0.0,1.0468204548687343,0.0,1
l3104130,1.0,1.0,0.0,1.0466469756978587,0.0,1
l2763072,1.0,1.0,0.0,1.0464749068753167,0.0,1
m4118754,0.0,1.0,0.0,1.046319385686964,0.0,1
m1026312,0.0,1.0,0.0,1.0460299691787733,0.0,1
l2973163,1.0,1.0,0.0,1.0459156467045667,0.0,1
m1026309,0.0,1.0,0.0,1.04573617114349,0.0,1
l2804260,1.0,1.0,0.0,1.0457112256600065,0.0,1
l2860488,1.0,1.0,0.0,1.0449629083423615,0.0,1
m1008742,0.0,1.0,0.0,1.044238978003191,0.0,1
l3029495,1.0,1.0,0.0,1.0442340215643398,0.0,1
d5565090-1_int,0.0,1.0,0.0,1.044228280297441,0.0,1
l2673300,1.0,1.0,0.0,1.0445601350535514,0.0,1
m1008753,0.0,1.0,0.0,1.0445525196971113,0.0,1
l3048200,1.0,1.0,0.0,1.0442394945043187,0.0,1
m1008733,0.0,1.0,0.0,1.0442133455331675,0.0,1
l3225319,1.0,1.0,0.0,1.0442095273558063,0.0,1
l3048201,1.0,1.0,0.0,1.0442038455916967,0.0,1
m1008743,0.0,1.0,0.0,1.0442628220500174,0.0,1
l3104115,1.0,1.0,0.0,1.0442598831292127,0.0,1
m1008746,0.0,1.0,0.0,1.0442887222559951,0.0,1
l3141390,1.0,1.0,0.0,1.0445429178139638,0.0,1
l2879079,1.0,1.0,0.0,1.0468159680142042,0.0,1
l2991917,1.0,1.0,0.0,1.0471046505129218,0.0,1
l2710537,1.0,1.0,0.0,1.0444396956277944,0.0,1
m1008752,0.0,1.0,0.0,1.044358421041152,0.0,1
m1008758,0.0,1.0,0.0,1.0445714424050845,0.0,1
m1026308,0.0,1.0,0.0,1.0448630200958648,0.0,1
l2804247,1.0,1.0,0.0,1.044227147991742,0.0,1
l2954339,1.0,1.0,0.0,1.044267474059821,0.0,1
l2991902,1.0,1.0,0.0,1.0447081980667652,0.0,1
m1026339,0.0,1.0,0.0,1.0475521816153384,0.0,1
l3216339,1.0,1.0,0.0,1.0442038494737071,0.0,1
l3085389,1.0,1.0,0.0,1.0443549733963098,0.0,1
m1026307,0.0,1.0,0.0,1.0445390053210701,0.0,1
l3085388,1.0,1.0,0.0,1.044533278346261,0.0,1
l2897764,1.0,1.0,0.0,1.04485093123508,0.0,1
l2991918,1.0,1.0,0.0,1.0448608745074368,0.0,1
l2766727,1.0,1.0,0.0,1.0475472285215344,0.0,1
l2822859,1.0,1.0,0.0,1.0445678443246094,0.0,1
l3029507,1.0,1.0,0.0,1.047545075138431,0.0,1
area_9area_68,0.0,1.0,0.0,1.0477625001292339,0.0,1
area_68area_79,1.0,1.0,0.0,1.044228280297441,0.0,1
e182744,0.0,1.0,-0.0,1.044228280297441,-0.0,1
l2801895,1.0,1.0,0.0,1.0442214907488496,0.0,1
area_68area_79,0.0,1.0,0.0,1.044228280297441,0.0,1
hvmv69s2s3_1,0.0,1.0,1.0478199019372683,1.0483327766974422,1.0486966940342521,1
hvmv69s2s3_2,0.0,1.0,1.0471289248787043,1.0480654135537564,1.0485063129935943,1
area_7area_10,0.0,1.0,1.0478199157906032,1.0483327894766243,1.048696702606104,1
area_10area_11,1.0,1.0,1.0471289110162276,1.048065400771314,1.048506304420186,1
hvmv69sub3_hsb,0.0,1.0,1.0471288971537507,1.0480653879888715,1.0485062958467777,1
regxfmr_hvmv11sub3_lsb,0.0,1.0,1.0471288832912735,1.0480653752064288,1.0485062872733693,1
hvmv11sub3_lsb,0.0,1.0,1.0471288694287963,1.048065362423986,1.0485062786999606,1
area_10area_11,0.0,1.0,1.0471289110162276,1.048065400771314,1.048506304420186,1
area_11area_12,1.0,1.0,1.047128855566319,1.048065349641543,1.048506270126552,1
e203026,0.0,1.0,1.0471288417038414,1.0480653368591,1.0485062615531433,1
m1009650,0.0,1.0,1.0459529524524211,1.0475903870014946,1.0482863487253065,1
m1009651,0.0,1.0,1.045913814898371,1.0475745845467512,1.0482790327419262,1
m1026655,0.0,1.0,1.0456390111887033,1.0474648858154672,1.0482296687740622,1
m1026658,0.0,1.0,1.0453251021958327,1.0473417163653953,1.0481803186211665,1
l2673319,1.0,1.0,1.045179540144791,1.0472836370074883,1.0481575782910204,1
m1026662,0.0,1.0,1.0445528055431532,1.0470353110087782,1.048062361376142,1
m1026670,0.0,1.0,1.0443420215542543,1.0469522887894673,1.048033520227128,1
m3036170,0.0,1.0,1.0442703310718966,1.0469240541292761,1.0480237121083251,1
l2691952,1.0,1.0,1.0442606953040288,1.0469202848489152,1.0480224339774218,1
q14414,0.0,1.0,1.0439101772526502,1.0467817921040574,1.0479761751220622,1
n1140831,0.0,1.0,0.0,0.0,1.0480585472059678,1
l3141402,1.0,1.0,0.0,0.0,1.0480443774563002,1
l3197642,1.0,1.0,0.0,0.0,1.048020018790873,1
l2879092,1.0,1.0,0.0,0.0,1.0482746040827444,1
n1141475,0.0,1.0,0.0,0.0,1.0482270614284739,1
n1140832,0.0,1.0,0.0,0.0,1.0480616149926136,1
l2841631,1.0,1.0,0.0,0.0,1.0480594189585326,1
m1009655,0.0,1.0,0.0,0.0,1.0482250519625758,1
n1141473,0.0,1.0,1.044551353958402,0.0,0.0,1
l3216350,1.0,1.0,1.0445470549173754,0.0,0.0,1
n1141474,0.0,1.0,1.0456386440297911,0.0,0.0,1
l3172805,1.0,1.0,1.0453172628706968,0.0,0.0,1
l2710518,1.0,1.0,1.0456369032028376,0.0,0.0,1
221-240988,0.0,1.0,0.0,0.0,1.0482225862508994,1
l3141411,1.0,1.0,0.0,0.0,1.048215069362899,1
p827528,0.0,1.0,0.0,0.0,1.0482237553858937,1
area_11area_12,0.0,1.0,1.047128855566319,1.048065349641543,1.048506270126552,1
area_12area_47,1.0,1.0,1.0439101635933508,1.0467817793059406,1.047976167106291,1
