bus name,si,vi,Va,Vb,Vc,Load_served_flag,total P load
l2972704,1.0,1.0,0.0,0.0,1.0479814894418826,1,6.1
m1089096,0.0,1.0,0.0,0.0,1.0483118697699099,1,0.0
l2841635,1.0,1.0,1.0371358481213362,1.0373275867209062,1.0378595604879859,1,5.32
l2729410,1.0,1.0,0.0,0.0,1.0378402647015548,1,10.17
m1047410,0.0,1.0,1.0352268514652596,0.0,0.0,1,0.0
l2973157,1.0,1.0,1.0346107328372447,0.0,0.0,1,8.87
l2801896,1.0,1.0,0.0,1.0398442062308662,0.0,1,5.84
l2804245,1.0,1.0,0.0,1.0399441733856032,0.0,1,9.73
m1009843,0.0,1.0,0.0,1.0397837174140456,0.0,1,0.0
l3178969,1.0,1.0,0.0,1.040395317485937,0.0,1,5.84
l3315860,1.0,1.0,0.0,1.0408213357426328,0.0,1,5.84
m1125919,0.0,1.0,1.02012915222126,1.0173687076851123,1.0157329307370764,1,0.0
m1142810,0.0,1.0,1.0187674666754358,1.017336771482155,1.017154458815789,1,0.0
m1142813,0.0,1.0,1.0188116336868007,1.0177186406787335,1.0170572876577093,1,0.0
l2879794,1.0,1.0,1.0187490916035067,0.0,0.0,1,13.3
m1125952,0.0,1.0,1.0072339079643111,1.013375959460332,1.0164660980026294,1,0.0
l3160862,1.0,1.0,0.0,0.0,1.0176527708861813,1,6.1
m1089131,0.0,1.0,1.0450321624370589,1.0481710886322608,1.0496817753086158,1,0.0
m1089097,0.0,1.0,0.0,1.045834584235135,0.0,1,0.0
m1069205,0.0,1.0,1.041436462471791,1.044178583002077,1.0447910907865963,1,0.0
m1069201,0.0,1.0,0.0,0.0,1.0463447222060425,1,0.0
l3263051,1.0,1.0,0.0,0.0,1.047954664199041,1,10.170000000000002
m1089093,0.0,1.0,0.0,0.0,1.0481618731385052,1,0.0
m1047503,0.0,1.0,1.0371349375645926,1.0373280731885122,1.0378607573902674,1,0.0
m1047409,0.0,1.0,1.0355750453758188,0.0,0.0,1,0.0
m1009839,0.0,1.0,0.0,1.0396772259089628,0.0,1,0.0
l3251806,1.0,1.0,0.0,1.0397765580214742,0.0,1,5.84
m1009855,0.0,1.0,0.0,1.0397380889572942,0.0,1,0.0
l3160108,1.0,1.0,0.0,1.0397109662732569,0.0,1,14.59
l2729401,1.0,1.0,0.0,1.0403794851714965,0.0,1,5.84
m1125917,0.0,1.0,1.0202149330630566,1.0172921238996113,1.0156181237518889,1,0.0
p829961,0.0,1.0,1.0201241485200512,0.0,0.0,1,0.0
m1142808,0.0,1.0,0.0,1.0173200745375846,0.0,1,0.0
m1142der480-1,0.0,1.0,1.0188116336868007,1.0177186406787335,1.0170572876577093,1,0.0
m1142811,0.0,1.0,1.0187112197907144,0.0,0.0,1,0.0
l3214069,1.0,1.0,1.0071153531123764,1.0133094640384321,1.0164398076294765,1,10.17
p901936,0.0,1.0,0.0,0.0,1.016462551665917,1,0.0
l3104850,1.0,1.0,0.0,0.0,1.0176184452682389,1,10.170000000000002
l3104125,1.0,1.0,1.0450604486958541,1.0481869592204698,1.0496845961334484,1,9.73
l3270854,0.0,1.0,1.0450321624370589,0.0,0.0,1,0.0
m1108270,0.0,1.0,0.0,1.04570628399406,0.0,1,0.0
m1108268,0.0,1.0,0.0,1.045756171752605,0.0,1,0.0
m1069208,0.0,1.0,1.0412208763982964,1.043941436262733,1.0444817869903034,1,0.0
l3010565,1.0,1.0,0.0,0.0,1.0462723281999216,1,4.07
m1069199,0.0,1.0,0.0,0.0,1.0479366606837464,1,0.0
m1089094,0.0,1.0,0.0,0.0,1.0480606266946804,1,0.0
l2991914,1.0,1.0,1.0371335717092052,1.037328802899523,1.0378625527657785,1,6.1
l2841648,1.0,1.0,1.0362627840360201,0.0,0.0,1,5.32
l3082992,1.0,1.0,1.0354645057390355,0.0,0.0,1,5.32
l2673326,1.0,1.0,0.0,1.0395340043767693,0.0,1,5.84
l2991927,1.0,1.0,0.0,1.0396977298943026,0.0,1,9.73
l2748139,1.0,1.0,0.0,1.0397285293081584,0.0,1,5.840000000000001
l3029510,1.0,1.0,0.0,1.0396664856556772,0.0,1,5.84
m1125914,0.0,1.0,1.0204011093772318,1.0171226874413855,1.0153687492670511,1,0.0
p1197121,0.0,1.0,0.0,0.0,1.0156151784215588,1,0.0
n1141476,0.0,1.0,1.020119411507952,0.0,0.0,1,0.0
l3160868,1.0,1.0,0.0,1.017237919333663,0.0,1,9.73
m1142-lng1,0.0,1.0,1.0188116336868076,1.0177186406787375,1.017057287657711,1,0.0
l2917330,1.0,1.0,1.0186474365364824,0.0,0.0,1,8.87
l2992657,1.0,1.0,1.018699560494249,0.0,0.0,1,8.870000000000001
m1125960,0.0,1.0,1.0066421037750637,1.0130476926496836,1.0163399724964892,1,0.0
m1125955,0.0,1.0,0.0,0.0,1.0164395372793866,1,0.0
l3160107,1.0,1.0,1.045136934165892,1.0482231593007185,1.0496998486323292,1,8.87
l2785516,1.0,1.0,0.0,1.0455158158799713,0.0,1,5.84
m1108267,0.0,1.0,0.0,1.0455227944713903,0.0,1,0.0
m1069213,0.0,1.0,1.0403625303315347,1.043024719338964,1.043312249405503,1,0.0
l3010567,1.0,1.0,0.0,0.0,1.0444579285361055,1,6.1
l2691945,1.0,1.0,0.0,0.0,1.04447338411092,1,10.17
l2897775,1.0,1.0,0.0,0.0,1.0462367536350787,1,10.17
l2785525,1.0,1.0,0.0,0.0,1.0479185691191373,1,10.17
m1069147,0.0,1.0,0.0,0.0,1.0479584123573433,1,0.0
d5895780-3_int,0.0,1.0,1.0371335717092052,1.037328802899523,1.0378625527657785,1,0.0
l2841000,0.0,1.0,1.035917732761963,0.0,0.0,1,0.0
l2710544,1.0,1.0,1.0362505627133292,0.0,0.0,1,5.319999999999999
m1047406,0.0,1.0,1.0353761531897145,0.0,0.0,1,0.0
l2691938,1.0,1.0,0.0,1.039445489867518,0.0,1,9.73
l2729409,1.0,1.0,0.0,1.0396068436236876,0.0,1,9.73
l2917328,1.0,1.0,1.0204965563333654,1.0170694589135625,1.0152321126453032,1,9.73
p829963,0.0,1.0,0.0,1.0171114625725857,0.0,1,0.0
l2805031,1.0,1.0,0.0,0.0,1.0155979604445944,1,15.26
l2692654,1.0,1.0,1.0200828263727362,0.0,0.0,1,5.32
l3082988,1.0,1.0,0.0,1.01722067089371,0.0,1,5.84
l2861222,1.0,1.0,1.0186043899541224,0.0,0.0,1,13.3
m1125962,0.0,1.0,1.0065244098150208,1.01298260045203,1.016315149927197,1,0.0
m1125957,0.0,1.0,0.0,0.0,1.016436599195316,1,0.0
l3236004,1.0,1.0,0.0,0.0,1.0164152676843532,1,6.1
m1089141,0.0,1.0,1.0452073056727262,1.0482668001847617,1.049712836652504,1,0.0
m1108274,0.0,1.0,0.0,1.0453138006165945,0.0,1,0.0
m1108266,0.0,1.0,0.0,1.0454179702137665,0.0,1,0.0
m1069215,0.0,1.0,1.0403625303315347,1.043024719338964,1.043312249405503,1,0.0
m1069217,0.0,1.0,1.0397634387051895,1.0424055588935608,1.042542562592878,1,0.0
l3178977,1.0,1.0,0.0,0.0,1.0432858101654983,1,6.1
l3066801,1.0,1.0,0.0,0.0,1.0479532065918822,1,4.07
l2879055,1.0,1.0,0.0,0.0,1.0478645050394662,1,4.07
n1140519,0.0,1.0,1.038317855846277,1.0427113441940508,1.0410645862177696,1,0.0
l3216348,1.0,1.0,1.035337545053862,0.0,0.0,1,5.32
l2691947,1.0,1.0,1.0353678594804605,0.0,0.0,1,3.55
m1009840,0.0,1.0,0.0,1.039372267699075,0.0,1,0.0
l2841624,1.0,1.0,0.0,1.0395888845796304,0.0,1,5.84
l2861218,1.0,1.0,1.02064534319009,1.016992857792699,1.0150173939552647,1,10.17
m1125916,0.0,1.0,0.0,1.0170942949438997,0.0,1,0.0
m1125929,0.0,1.0,1.0200820147900411,0.0,0.0,1,0.0
m1149225,0.0,1.0,0.0,1.0171863041423084,0.0,1,0.0
l3123452,1.0,1.0,1.0053432609606459,1.0123577019396601,1.0161055720821925,1,10.17
p903490,0.0,1.0,0.0,0.0,1.0163085006381154,1,0.0
l2936211,1.0,1.0,0.0,0.0,1.0164203033768822,1,6.1
m1089143,0.0,1.0,1.0452807448290387,1.0483323767321355,1.0497243652991397,1,0.0
p895105,0.0,1.0,1.0452051746239854,0.0,0.0,1,0.0
m1108276,0.0,1.0,0.0,1.0452612748464056,0.0,1,0.0
m1108269,0.0,1.0,0.0,1.045298974480433,0.0,1,0.0
m1108265,0.0,1.0,0.0,1.0453423127140253,0.0,1,0.0
m1069der480-1,0.0,1.0,1.0403625303315347,1.043024719338964,1.043312249405503,1,0.0
l2841626,1.0,1.0,1.0397376944456367,1.0423797103545311,1.0425111994180079,1,4.07
l2954350,1.0,1.0,0.0,0.0,1.0424917707699384,1,6.100000000000001
l3160105,1.0,1.0,0.0,0.0,1.043260124407,1,6.1000000000000005
l2973144,1.0,1.0,0.0,0.0,1.0477344971581932,1,10.17
196-35813,0.0,1.0,1.038317855846277,1.0427113441940508,1.0410645862177696,1,0.0
l2841627,1.0,1.0,1.0351235451373635,0.0,0.0,1,5.32
l2991901,1.0,1.0,0.0,1.039319337046309,0.0,1,9.73
l3216338,1.0,1.0,0.0,1.0393080764758884,0.0,1,9.73
d5958866-1_int,0.0,1.0,1.021001889378643,1.0168094321150831,1.0145013196573827,1,0.0
l2879767,1.0,1.0,0.0,1.0170747444686503,0.0,1,3.89
m1125913,0.0,1.0,0.0,1.0170126164393807,0.0,1,0.0
l2842379,1.0,1.0,1.0200274442490946,0.0,0.0,1,13.3
l2767409,1.0,1.0,0.0,1.0171524761587583,0.0,1,9.73
d6198039-1_int,0.0,1.0,1.004701317548653,1.012022864200125,1.0159982526217657,1,0.0
m1125961,0.0,1.0,0.0,0.0,1.0163056258065457,1,0.0
l2842329,1.0,1.0,0.0,0.0,1.0164029060095041,1,6.1
l3029498,1.0,1.0,1.045286084816543,1.048377046888612,1.0497133253811572,1,4.07
m1089145,0.0,1.0,1.045232876748635,1.0482690416933766,1.0496749427545866,1,0.0
l3141400,1.0,1.0,1.0452688426506747,0.0,0.0,1,3.55
m1089144,0.0,1.0,1.0452580620778726,0.0,0.0,1,0.0
n1142110,0.0,1.0,1.0452021224910013,0.0,0.0,1,0.0
l2786273,1.0,1.0,0.0,1.0452201378922032,0.0,1,9.73
l2729405,1.0,1.0,0.0,1.0452814292964743,0.0,1,9.73
m1108264,0.0,1.0,0.0,1.0448102888387167,0.0,1,0.0
m1069-mt1,0.0,1.0,1.0403625303315367,1.0430247193389655,1.043312249405505,1,0.0
l3235266,1.0,1.0,1.039142691961549,1.0417865785744007,1.0417959650753692,1,10.17
m1069206,0.0,1.0,0.0,0.0,1.042450512569114,1,0.0
l3235251,1.0,1.0,0.0,0.0,1.0432473879421602,1,6.1
l2724120,1.0,1.0,0.0,0.0,1.0475544692236791,1,10.17
m1047507,0.0,1.0,1.038317855846277,1.0427113441940508,1.0410645862177696,1,0.0
l3254216,1.0,1.0,1.0350217572756424,0.0,0.0,1,8.870000000000001
m3037537,0.0,1.0,0.0,1.0391151189659775,0.0,1,0.0
l2973146,1.0,1.0,0.0,1.0392938330285462,0.0,1,9.73
l2767407,1.0,1.0,0.0,1.0170648492398047,0.0,1,3.89
l3068944,1.0,1.0,0.0,1.0169221620048239,0.0,1,14.59
m1142800,0.0,1.0,0.0,1.017129307254384,0.0,1,0.0
e206217,0.0,1.0,1.00470128640214,1.0120228331295518,1.0159982319335814,1,0.0
m1125959,0.0,1.0,0.0,0.0,1.0162979879555463,1,0.0
l2933164,0.0,1.0,1.0452919058584513,1.048410507031413,1.0497025834034732,1,0.0
l3215385,1.0,1.0,1.0452225687691412,1.0482533785950074,1.0496654657463014,1,48.01
l3047289,1.0,1.0,1.0452062352757043,1.0482379603647114,1.0496450354439657,1,57.53
p827522,0.0,1.0,1.0452557756543879,0.0,0.0,1,0.0
l2673316,1.0,1.0,1.0451993684852996,0.0,0.0,1,3.55
m1108278,0.0,1.0,0.0,1.045149821272522,0.0,1,0.0
m1108263,0.0,1.0,0.0,1.04475532088049,0.0,1,0.0
l2801950,0.0,1.0,1.0386313044017885,1.04128584139079,1.0412016225654905,1,0.0
l2841625,1.0,1.0,0.0,0.0,1.0423958665213535,1,4.07
m1069149,0.0,1.0,0.0,0.0,1.0475508177717439,1,0.0
l2820531,1.0,1.0,1.0383117814450507,1.042714364981651,1.0410778174967525,1,9.73
m1047513,0.0,1.0,1.0383089824016831,1.0427160534712767,1.0410762526032507,1,0.0
m1047401,0.0,1.0,1.034999550626788,0.0,0.0,1,0.0
l3231269,1.0,1.0,0.0,1.0390902007204197,0.0,1,5.84
l2911069,1.0,1.0,0.0,1.039114272125027,0.0,1,5.84
m1125911,0.0,1.0,0.0,1.0169182704812076,0.0,1,0.0
m1142799,0.0,1.0,0.0,1.017106126774085,0.0,1,0.0
m1125969,0.0,1.0,1.0041611473203003,1.0117411764491167,1.0159079763496657,1,0.0
l2861197,1.0,1.0,0.0,0.0,1.0162683359833282,1,6.1
m1125974,0.0,1.0,0.0,0.0,1.0162671293394003,1,0.0
m1108286,0.0,1.0,1.0452987447235178,1.0484498166343448,1.0496899629483263,1,0.0
n1142111,0.0,1.0,1.0452465467317646,0.0,0.0,1,0.0
m1089138,0.0,1.0,1.0451875913822486,0.0,0.0,1,0.0
l2805036,1.0,1.0,0.0,1.0451407352965643,0.0,1,3.890000000000001
l3179699,1.0,1.0,0.0,1.0451080462837925,0.0,1,14.59
n1142112,0.0,1.0,0.0,1.044692192519863,0.0,1,0.0
m1069224,0.0,1.0,1.0384193630902032,1.0410783157449508,1.0409552874367045,1,0.0
l3010566,1.0,1.0,0.0,0.0,1.042377094063153,1,6.1
m1069148,0.0,1.0,0.0,0.0,1.0475065463472197,1,0.0
d5742811-3_int,0.0,1.0,1.0383073598705492,1.0427230901679374,1.0410872563841849,1,0.0
m1047515,0.0,1.0,1.0383017906851328,1.042719870183731,1.041085707763137,1,0.0
p901913,0.0,1.0,0.0,0.0,1.0410740022639462,1,0.0
l2748132,1.0,1.0,1.0349889426694046,0.0,0.0,1,5.32
m1047403,0.0,1.0,1.0349847949719344,0.0,0.0,1,0.0
l2948732,1.0,1.0,0.0,1.0390819902630595,0.0,1,5.84
l2711224,1.0,1.0,0.0,1.0167324925846317,0.0,1,3.89
m1142798,0.0,1.0,0.0,1.0170810883373123,0.0,1,0.0
l2767341,1.0,1.0,1.0039112053611585,1.01161515374741,1.0158613202484374,1,15.26
p895102,0.0,1.0,0.0,1.011735306565533,0.0,1,0.0
l3160896,1.0,1.0,0.0,0.0,1.016252506056706,1,6.1
m1125979,0.0,1.0,0.0,0.0,1.0162567101596254,1,0.0
l3104796,1.0,1.0,0.0,0.0,1.0162669725556903,1,10.17
l2688692,1.0,1.0,1.0452991843045758,1.048452343292217,1.049689151736556,1,5.84
l2991912,1.0,1.0,1.0452004219369333,0.0,0.0,1,5.32
l2841628,1.0,1.0,1.045165863105389,0.0,0.0,1,8.870000000000001
p827496,0.0,1.0,0.0,1.044685558015878,0.0,1,0.0
m1069230,0.0,1.0,1.0367767000108896,1.039679750499403,1.0395203552973216,1,0.0
m1069226,0.0,1.0,0.0,0.0,1.0407699026916366,1,0.0
m1069218,0.0,1.0,0.0,0.0,1.0407960387453785,1,0.0
l2673309,1.0,1.0,0.0,0.0,1.0474682024757156,1,10.17
l2785518,1.0,1.0,0.0,0.0,1.0474967052556758,1,6.1
n1137992,0.0,1.0,1.0383073598519663,1.0427230903845945,1.0410872568474612,1,0.0
n1144665,0.0,1.0,1.0383000427404825,1.0427207978284976,1.041088005814178,1,0.0
l3157708,1.0,1.0,0.0,0.0,1.0410656883449394,1,6.1
l2689726,0.0,1.0,1.0349889426694046,0.0,0.0,1,0.0
m1047404,0.0,1.0,1.0349618973223358,0.0,0.0,1,0.0
m1125905,0.0,1.0,0.0,1.0166218741946695,0.0,1,0.0
m1142801,0.0,1.0,0.0,1.0170613515591387,0.0,1,0.0
m1125968,0.0,1.0,1.0036273502542228,1.0114750525203913,1.0158126686624496,1,0.0
m1125978,0.0,1.0,0.0,1.011726521019183,0.0,1,0.0
l2917255,1.0,1.0,0.0,0.0,1.0162330751677329,1,10.17
l2688693,1.0,1.0,1.045301854335275,1.0484699005551905,1.0496845081598767,1,6.1
l3104128,1.0,1.0,1.0450809713617706,0.0,0.0,1,5.32
m1108262,0.0,1.0,0.0,1.0446831136583965,0.0,1,0.0
m1069300,0.0,1.0,1.0367766869366217,1.0396797384163572,1.0395203429824769,1,0.0
d5712486-1_int,0.0,1.0,0.0,0.0,1.040760851025881,1,0.0
m1069227,0.0,1.0,0.0,0.0,1.0407655117407826,1,0.0
l2954351,1.0,1.0,0.0,0.0,1.040776571122654,1,6.1
l2860486,1.0,1.0,0.0,0.0,1.0407921257059753,1,6.1
l2766717,1.0,1.0,0.0,0.0,1.0474857800363429,1,4.07
196-29520,0.0,1.0,1.0383068234648816,1.0427241488410568,1.0410884018828974,1,0.0
l2897777,1.0,1.0,1.0382983121621492,1.0427217162545033,1.0410902810246332,1,10.17
n1137991,0.0,1.0,0.0,0.0,1.0410636537656146,1,0.0
m1047400,0.0,1.0,1.0349889426694046,0.0,0.0,1,0.0
l3091052,1.0,1.0,1.0349411365892756,0.0,0.0,1,13.3
l2748839,1.0,1.0,0.0,1.0166097983165399,0.0,1,3.89
l3142098,1.0,1.0,0.0,1.0166128704670736,0.0,1,9.73
l2917310,1.0,1.0,0.0,1.0165940235586672,0.0,1,5.84
l3142079,1.0,1.0,0.0,1.0164646919663252,0.0,1,5.84
l3217064,1.0,1.0,0.0,1.0170363858161164,0.0,1,9.73
m1125976,0.0,1.0,1.0032309591197583,1.0112888896105205,1.01575836984969,1,0.0
p895107,0.0,1.0,0.0,0.0,1.0158017596215922,1,0.0
l3254869,1.0,1.0,0.0,1.0116909532964873,0.0,1,5.84
m1125982,0.0,1.0,0.0,1.0116852881032836,0.0,1,0.0
n1139547,0.0,1.0,1.045310881790663,1.048506284712783,1.049670185977645,1,0.0
l2673315,1.0,1.0,1.0449789024887617,0.0,0.0,1,3.55
m1108261,0.0,1.0,0.0,1.0446806691791644,0.0,1,0.0
m1069310,0.0,1.0,1.0351095321772246,1.038260663187961,1.038064315888861,1,0.0
e206210,0.0,1.0,0.0,0.0,1.0407608502947892,1,0.0
l2748133,1.0,1.0,0.0,0.0,1.040723567484398,1,6.1
l3141399,1.0,1.0,0.0,0.0,1.0407012912307083,1,15.26
l3160109,1.0,1.0,1.0382991845826446,1.0427392225259455,1.0411047085453022,1,9.73
e206209,0.0,1.0,1.0382983121621492,1.0427217162545033,1.0410902810246332,1,0.0
m4113345,0.0,1.0,0.0,0.0,1.041057405781724,1,0.0
m3036162,0.0,1.0,0.0,1.0164634436831907,0.0,1,0.0
l3200222,0.0,1.0,0.0,1.0170363858161164,0.0,1,0.0
m1125987,0.0,1.0,1.0015370833986152,1.010541605282096,1.0154738790361832,1,0.0
p895106,0.0,1.0,0.0,1.011277395013251,0.0,1,0.0
l3030126,1.0,1.0,0.0,0.0,1.0156886554725746,1,10.17
l2798067,1.0,1.0,0.0,1.011683761821744,0.0,1,3.89
l3029055,1.0,1.0,0.0,1.0116529079250847,0.0,1,14.59
l2804249,1.0,1.0,1.0453184208209496,1.0485366692114293,1.049658224957796,1,6.1
m1089148,0.0,1.0,1.044885501926016,0.0,0.0,1,0.0
m1108260,0.0,1.0,0.0,1.0446545480477394,0.0,1,0.0
m1069311,0.0,1.0,1.0351134986125472,1.0382640389376105,1.0380677798883506,1,0.0
m1069225,0.0,1.0,0.0,0.0,1.040755850063768,1,0.0
l3085399,1.0,1.0,0.0,0.0,1.0407056554564182,1,6.1
m1069210,0.0,1.0,0.0,0.0,1.0406735944604129,1,0.0
m1047497,0.0,1.0,1.0382931449756432,1.042767317406013,1.0411171249449134,1,0.0
d6108141-1_int,0.0,1.0,0.9892710923212902,1.0029872049822997,1.021176767224439,1,0.0
l3197640,1.0,1.0,0.0,0.0,1.04104579607932,1,4.069999999999999
l2955055,1.0,1.0,0.0,1.0164527382772803,0.0,1,9.73
l2879753,1.0,1.0,0.0,1.0164490780604398,0.0,1,9.73
m1125989,0.0,1.0,1.0008834270703004,1.010261083439874,1.0153753181756038,1,0.0
p901945,0.0,1.0,1.0015327949503323,1.0105371314136016,1.0154683643398568,1,0.0
l3048887,1.0,1.0,0.0,1.0112190441041347,0.0,1,14.59
l3254870,1.0,1.0,0.0,0.0,1.0156444035996157,1,10.17
l3179678,1.0,1.0,1.0453354016079457,1.0485846801976113,1.0496325085605973,1,5.84
l2991906,1.0,1.0,1.0448165755716485,0.0,0.0,1,3.55
l2766721,1.0,1.0,1.044871359113751,0.0,0.0,1,8.870000000000001
m1108259,0.0,1.0,0.0,1.0446354809980025,0.0,1,0.0
l3159448,1.0,1.0,1.035134585069208,1.0382772709525048,1.0380730054017553,1,8.87
m1069285,0.0,1.0,1.035086441422029,0.0,1.0379654796854667,1,0.0
m1069312,0.0,1.0,0.0,0.0,1.0379363147054348,1,0.0
l3122819,1.0,1.0,0.0,0.0,1.0407312935667006,1,15.26
n1139544,0.0,1.0,0.0,0.0,1.040748999983297,1,0.0
l3085400,1.0,1.0,0.0,0.0,1.0406529846268104,1,10.17
l3104136,1.0,1.0,1.0382912027840048,1.0427763518448376,1.04112111771212,1,5.84
p901912,0.0,1.0,0.0,1.042767317406013,0.0,1,0.0
m1047521,0.0,1.0,0.9892710923212902,1.0029872049822997,1.021176767224439,1,0.0
m1125990,0.0,1.0,1.0008358908724622,1.0102406870067748,1.0153681526184541,1,0.0
m1125988,0.0,1.0,1.0015276537915554,1.0105317679649988,1.0154617530988297,1,0.0
m1125966,0.0,1.0,0.0,1.011191672204325,0.0,1,0.0
m1125943,0.0,1.0,0.0,0.0,1.0154577232096738,1,0.0
l2936279,1.0,1.0,1.0453482213083827,1.0486213150974828,1.0496144304473358,1,10.17
l2879054,1.0,1.0,1.0447964664158735,0.0,0.0,1,8.870000000000001
m1108258,0.0,1.0,0.0,1.0446100921841401,0.0,1,0.0
n1138607,0.0,1.0,1.035670049461474,1.0386236765538133,1.0382062525726283,1,0.0
m4113348,0.0,1.0,1.0350858792931497,0.0,1.0379633542606608,1,0.0
p873800,0.0,1.0,0.0,0.0,1.037934281258682,1,0.0
p873801,0.0,1.0,0.0,0.0,1.037912882794533,1,0.0
l2897776,1.0,1.0,0.0,0.0,1.040734086878133,1,10.17
l2822872,1.0,1.0,1.0382821572209855,1.0428454940839391,1.041138905982858,1,9.73
l3195365,0.0,1.0,0.0,1.042767317406013,0.0,1,0.0
m1047526,0.0,1.0,0.9887420721493908,1.0026687652140378,1.0209585136892139,1,0.0
m1047520,0.0,1.0,0.9886036523626688,1.0025976683921007,1.0209038406405935,1,0.0
l2954353,1.0,1.0,0.9892671705163395,0.0,0.0,1,8.87
n1136665,0.0,1.0,0.9892700747746398,0.0,0.0,1,0.0
l3067478,1.0,1.0,1.0002183259732433,1.0099757580705593,1.0152750878637442,1,13.3
l2767340,1.0,1.0,1.0014725770516557,1.0104624126814532,1.015380047232278,1,86.3
l2898457,1.0,1.0,1.0015216968938563,0.0,0.0,1,3.55
l2955005,1.0,1.0,0.0,1.0111289221174067,0.0,1,5.84
221-703009,0.0,1.0,0.0,0.0,1.0154562486860195,1,0.0
m1108295,0.0,1.0,1.0453640842102747,1.0486486567223174,1.0495925767174537,1,0.0
m1108257,0.0,1.0,0.0,1.0445952406596455,0.0,1,0.0
l3195318,1.0,1.0,0.0,1.044603445336206,0.0,1,5.84
m4113347,0.0,1.0,1.0358633162152953,1.0387487213704472,1.038254358592399,1,0.0
m1069284,0.0,1.0,1.0350849034152898,0.0,1.037963232423604,1,0.0
p850400,0.0,1.0,0.0,0.0,1.0379564560092973,1,0.0
221-306686,0.0,1.0,0.0,0.0,1.0379329534840058,1,0.0
n1138608,0.0,1.0,0.0,0.0,1.037888605706727,1,0.0
l3254215,1.0,1.0,0.0,0.0,1.040711949697952,1,6.1
m1047490,0.0,1.0,1.0382794414293472,1.042905126581571,1.0411430986994386,1,0.0
n1136666,0.0,1.0,0.9886014180490703,1.0025838020301847,1.0209004021168617,1,0.0
m1047pv-1,0.0,1.0,0.9886036523626688,1.0025976683921007,1.0209038406405935,1,0.0
m1047522,0.0,1.0,0.9879487246875451,1.0022155428485435,1.0206361387041836,1,0.0
l2685809,1.0,1.0,0.9892673624191863,0.0,0.0,1,5.32
m1125994,0.0,1.0,0.9992142472410813,1.0095304779603314,1.0151259727425097,1,0.0
m3037449,0.0,1.0,1.0014726789465156,1.0104623607758902,1.0153796278567369,1,0.0
m1108372,0.0,1.0,0.0,1.011106197826313,0.0,1,0.0
l3150961,1.0,1.0,0.0,0.0,1.015446615986107,1,15.26
l3011298,1.0,1.0,1.0453792682247087,1.048674827923603,1.0495716575286882,1,4.07
l3142078,1.0,1.0,0.0,1.0444449944023715,0.0,1,3.89
n1144668,0.0,1.0,1.0361119704865283,1.0389070257829127,1.0383107716861306,1,0.0
n1138606,0.0,1.0,0.0,0.0,1.038250533429939,1,0.0
p850401,0.0,1.0,1.0350804477706743,0.0,0.0,1,0.0
221-311595,0.0,1.0,0.0,0.0,1.0379506298269576,1,0.0
l2970258,1.0,1.0,0.0,0.0,1.0379234139285285,1,15.260000000000002
l3232301,1.0,1.0,0.0,0.0,1.037609068708508,1,30.52
l2726973,1.0,1.0,1.0384630519918623,1.0428624447239783,1.0411820418451037,1,8.87
p1164481,0.0,1.0,1.038136371865874,0.0,0.0,1,0.0
m1047528,0.0,1.0,0.9882266227851488,1.002357427957552,1.0207455787916693,1,0.0
m1047pv-2,0.0,1.0,0.9886036523626741,1.0025976683921045,1.020903840640598,1,0.0
d6077791-3_int,0.0,1.0,0.9879487040891921,1.0022155253263667,1.020636126393786,1,0.0
n1136664,0.0,1.0,0.9879458420314998,0.0,0.0,1,0.0
m1125997,0.0,1.0,0.9981876240990685,1.009079572830122,1.0149797673610184,1,0.0
d5867591-1_int,0.0,1.0,0.9992142472410813,1.0095304779603314,1.0151259727425097,1,0.0
l2730149,1.0,1.0,0.9992154153323267,1.009529883724232,1.0151210403162187,1,6.1
m1108375,0.0,1.0,0.0,0.0,1.0153767596236836,1,0.0
l3179607,1.0,1.0,0.0,1.0110823325998664,0.0,1,9.73
l3216988,1.0,1.0,0.0,1.0110779764513367,0.0,1,9.73
196-36167,0.0,1.0,1.0453967852465027,1.04870035505778,1.049547657667955,1,0.0
l2879752,1.0,1.0,0.0,1.0444172340147149,0.0,1,5.84
m1069350,0.0,1.0,1.0363365361579016,1.0390500062358725,1.0383617287133908,1,0.0
m1069335,0.0,1.0,0.0,0.0,1.0382423219988788,1,0.0
221-311583,0.0,1.0,1.035078423017885,0.0,0.0,1,0.0
n1139251,0.0,1.0,0.0,0.0,1.0379474186771176,1,0.0
m1069328,0.0,1.0,0.0,0.0,1.037568150910233,1,0.0
m1047485,0.0,1.0,1.0386897490034048,1.042806693010686,1.0412298885641749,1,0.0
l3729297,1.0,1.0,1.0379278200378472,0.0,0.0,1,8.87
l2858166,1.0,1.0,0.9881657669633855,1.0023206746861526,1.0207204433228525,1,3.55
m1047pv-3,0.0,1.0,0.9886036523626741,1.0025976683921045,1.020903840640598,1,0.0
n1136663,0.0,1.0,0.9873303612402937,1.0018662838599204,1.020385875040622,1,0.0
l3085401,1.0,1.0,0.98794323785882,0.0,0.0,1,13.3
d5535139-1_int,0.0,1.0,0.9981553925712583,1.009065420602741,1.014975179236741,1,0.0
e183472,0.0,1.0,0.0,0.0,0.0,1,0.0
l3160793,1.0,1.0,0.0,0.0,1.0153683529859046,1,6.1
m1108298,0.0,1.0,1.0454052195577668,1.0487126461074865,1.0495361015804274,1,0.0
